"path_audio","sample.rate","channels","bits","samples","fsize","sm_model","sensor_name","date","day","time","hour","length"
"SM302298__0__20170325_000000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 00:00:00","2017-03-25","00:00:00","00",5
"SM302298__0__20170325_001000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 00:10:00","2017-03-25","00:10:00","00",5
"SM302298__0__20170325_002000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 00:20:00","2017-03-25","00:20:00","00",5
"SM302298__0__20170325_003000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 00:30:00","2017-03-25","00:30:00","00",5
"SM302298__0__20170325_004000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 00:40:00","2017-03-25","00:40:00","00",5
"SM302298__0__20170325_005000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 00:50:00","2017-03-25","00:50:00","00",5
"SM302298__0__20170325_010000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 01:00:00","2017-03-25","01:00:00","01",5
"SM302298__0__20170325_011000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 01:10:00","2017-03-25","01:10:00","01",5
"SM302298__0__20170325_012000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 01:20:00","2017-03-25","01:20:00","01",5
"SM302298__0__20170325_013000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 01:30:00","2017-03-25","01:30:00","01",5
"SM302298__0__20170325_014000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 01:40:00","2017-03-25","01:40:00","01",5
"SM302298__0__20170325_015000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 01:50:00","2017-03-25","01:50:00","01",5
"SM302298__0__20170325_020000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 02:00:00","2017-03-25","02:00:00","02",5
"SM302298__0__20170325_021000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 02:10:00","2017-03-25","02:10:00","02",5
"SM302298__0__20170325_022000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 02:20:00","2017-03-25","02:20:00","02",5
"SM302298__0__20170325_023000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 02:30:00","2017-03-25","02:30:00","02",5
"SM302298__0__20170325_024000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 02:40:00","2017-03-25","02:40:00","02",5
"SM302298__0__20170325_025000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 02:50:00","2017-03-25","02:50:00","02",5
"SM302298__0__20170325_030000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 03:00:00","2017-03-25","03:00:00","03",5
"SM302298__0__20170325_031000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 03:10:00","2017-03-25","03:10:00","03",5
"SM302298__0__20170325_032000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 03:20:00","2017-03-25","03:20:00","03",5
"SM302298__0__20170325_033000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 03:30:00","2017-03-25","03:30:00","03",5
"SM302298__0__20170325_034000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 03:40:00","2017-03-25","03:40:00","03",5
"SM302298__0__20170325_035000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 03:50:00","2017-03-25","03:50:00","03",5
"SM302298__0__20170325_040000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 04:00:00","2017-03-25","04:00:00","04",5
"SM302298__0__20170325_041000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 04:10:00","2017-03-25","04:10:00","04",5
"SM302298__0__20170325_042000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 04:20:00","2017-03-25","04:20:00","04",5
"SM302298__0__20170325_043000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 04:30:00","2017-03-25","04:30:00","04",5
"SM302298__0__20170325_044000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 04:40:00","2017-03-25","04:40:00","04",5
"SM302298__0__20170325_045000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 04:50:00","2017-03-25","04:50:00","04",5
"SM302298__0__20170325_050000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 05:00:00","2017-03-25","05:00:00","05",5
"SM302298__0__20170325_051000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 05:10:00","2017-03-25","05:10:00","05",5
"SM302298__0__20170325_052000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 05:20:00","2017-03-25","05:20:00","05",5
"SM302298__0__20170325_053000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 05:30:00","2017-03-25","05:30:00","05",5
"SM302298__0__20170325_054000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 05:40:00","2017-03-25","05:40:00","05",5
"SM302298__0__20170325_055000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 05:50:00","2017-03-25","05:50:00","05",5
"SM302298__0__20170325_060000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 06:00:00","2017-03-25","06:00:00","06",5
"SM302298__0__20170325_061000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 06:10:00","2017-03-25","06:10:00","06",5
"SM302298__0__20170325_062000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 06:20:00","2017-03-25","06:20:00","06",5
"SM302298__0__20170325_063000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 06:30:00","2017-03-25","06:30:00","06",5
"SM302298__0__20170325_064000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 06:40:00","2017-03-25","06:40:00","06",5
"SM302298__0__20170325_065000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 06:50:00","2017-03-25","06:50:00","06",5
"SM302298__0__20170325_070000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 07:00:00","2017-03-25","07:00:00","07",5
"SM302298__0__20170325_071000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 07:10:00","2017-03-25","07:10:00","07",5
"SM302298__0__20170325_072000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 07:20:00","2017-03-25","07:20:00","07",5
"SM302298__0__20170325_073000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 07:30:00","2017-03-25","07:30:00","07",5
"SM302298__0__20170325_074000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 07:40:00","2017-03-25","07:40:00","07",5
"SM302298__0__20170325_075000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 07:50:00","2017-03-25","07:50:00","07",5
"SM302298__0__20170325_080000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 08:00:00","2017-03-25","08:00:00","08",5
"SM302298__0__20170325_081000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 08:10:00","2017-03-25","08:10:00","08",5
"SM302298__0__20170325_082000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 08:20:00","2017-03-25","08:20:00","08",5
"SM302298__0__20170325_083000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 08:30:00","2017-03-25","08:30:00","08",5
"SM302298__0__20170325_084000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 08:40:00","2017-03-25","08:40:00","08",5
"SM302298__0__20170325_085000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 08:50:00","2017-03-25","08:50:00","08",5
"SM302298__0__20170325_090000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 09:00:00","2017-03-25","09:00:00","09",5
"SM302298__0__20170325_091000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 09:10:00","2017-03-25","09:10:00","09",5
"SM302298__0__20170325_092000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 09:20:00","2017-03-25","09:20:00","09",5
"SM302298__0__20170325_093000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 09:30:00","2017-03-25","09:30:00","09",5
"SM302298__0__20170325_094000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 09:40:00","2017-03-25","09:40:00","09",5
"SM302298__0__20170325_095000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 09:50:00","2017-03-25","09:50:00","09",5
"SM302298__0__20170325_100000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 10:00:00","2017-03-25","10:00:00","10",5
"SM302298__0__20170325_101000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 10:10:00","2017-03-25","10:10:00","10",5
"SM302298__0__20170325_102000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 10:20:00","2017-03-25","10:20:00","10",5
"SM302298__0__20170325_103000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 10:30:00","2017-03-25","10:30:00","10",5
"SM302298__0__20170325_104000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 10:40:00","2017-03-25","10:40:00","10",5
"SM302298__0__20170325_105000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 10:50:00","2017-03-25","10:50:00","10",5
"SM302298__0__20170325_110000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 11:00:00","2017-03-25","11:00:00","11",5
"SM302298__0__20170325_111000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 11:10:00","2017-03-25","11:10:00","11",5
"SM302298__0__20170325_112000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 11:20:00","2017-03-25","11:20:00","11",5
"SM302298__0__20170325_113000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 11:30:00","2017-03-25","11:30:00","11",5
"SM302298__0__20170325_114000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 11:40:00","2017-03-25","11:40:00","11",5
"SM302298__0__20170325_115000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 11:50:00","2017-03-25","11:50:00","11",5
"SM302298__0__20170325_120000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 12:00:00","2017-03-25","12:00:00","12",5
"SM302298__0__20170325_121000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 12:10:00","2017-03-25","12:10:00","12",5
"SM302298__0__20170325_122000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 12:20:00","2017-03-25","12:20:00","12",5
"SM302298__0__20170325_123000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 12:30:00","2017-03-25","12:30:00","12",5
"SM302298__0__20170325_124000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 12:40:00","2017-03-25","12:40:00","12",5
"SM302298__0__20170325_125000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 12:50:00","2017-03-25","12:50:00","12",5
"SM302298__0__20170325_130000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 13:00:00","2017-03-25","13:00:00","13",5
"SM302298__0__20170325_131000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 13:10:00","2017-03-25","13:10:00","13",5
"SM302298__0__20170325_132000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 13:20:00","2017-03-25","13:20:00","13",5
"SM302298__0__20170325_133000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 13:30:00","2017-03-25","13:30:00","13",5
"SM302298__0__20170325_134000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 13:40:00","2017-03-25","13:40:00","13",5
"SM302298__0__20170325_135000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 13:50:00","2017-03-25","13:50:00","13",5
"SM302298__0__20170325_140000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 14:00:00","2017-03-25","14:00:00","14",5
"SM302298__0__20170325_141000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 14:10:00","2017-03-25","14:10:00","14",5
"SM302298__0__20170325_142000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 14:20:00","2017-03-25","14:20:00","14",5
"SM302298__0__20170325_143000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 14:30:00","2017-03-25","14:30:00","14",5
"SM302298__0__20170325_144000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 14:40:00","2017-03-25","14:40:00","14",5
"SM302298__0__20170325_145000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 14:50:00","2017-03-25","14:50:00","14",5
"SM302298__0__20170325_150000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 15:00:00","2017-03-25","15:00:00","15",5
"SM302298__0__20170325_151000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 15:10:00","2017-03-25","15:10:00","15",5
"SM302298__0__20170325_152000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 15:20:00","2017-03-25","15:20:00","15",5
"SM302298__0__20170325_153000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 15:30:00","2017-03-25","15:30:00","15",5
"SM302298__0__20170325_154000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 15:40:00","2017-03-25","15:40:00","15",5
"SM302298__0__20170325_155000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 15:50:00","2017-03-25","15:50:00","15",5
"SM302298__0__20170325_160000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 16:00:00","2017-03-25","16:00:00","16",5
"SM302298__0__20170325_161000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 16:10:00","2017-03-25","16:10:00","16",5
"SM302298__0__20170325_162000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 16:20:00","2017-03-25","16:20:00","16",5
"SM302298__0__20170325_163000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 16:30:00","2017-03-25","16:30:00","16",5
"SM302298__0__20170325_164000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 16:40:00","2017-03-25","16:40:00","16",5
"SM302298__0__20170325_165000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 16:50:00","2017-03-25","16:50:00","16",5
"SM302298__0__20170325_170000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 17:00:00","2017-03-25","17:00:00","17",5
"SM302298__0__20170325_171000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 17:10:00","2017-03-25","17:10:00","17",5
"SM302298__0__20170325_172000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 17:20:00","2017-03-25","17:20:00","17",5
"SM302298__0__20170325_173000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 17:30:00","2017-03-25","17:30:00","17",5
"SM302298__0__20170325_174000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 17:40:00","2017-03-25","17:40:00","17",5
"SM302298__0__20170325_175000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 17:50:00","2017-03-25","17:50:00","17",5
"SM302298__0__20170325_180000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 18:00:00","2017-03-25","18:00:00","18",5
"SM302298__0__20170325_181000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 18:10:00","2017-03-25","18:10:00","18",5
"SM302298__0__20170325_182000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 18:20:00","2017-03-25","18:20:00","18",5
"SM302298__0__20170325_183000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 18:30:00","2017-03-25","18:30:00","18",5
"SM302298__0__20170325_184000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 18:40:00","2017-03-25","18:40:00","18",5
"SM302298__0__20170325_185000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 18:50:00","2017-03-25","18:50:00","18",5
"SM302298__0__20170325_190000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 19:00:00","2017-03-25","19:00:00","19",5
"SM302298__0__20170325_191000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 19:10:00","2017-03-25","19:10:00","19",5
"SM302298__0__20170325_192000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 19:20:00","2017-03-25","19:20:00","19",5
"SM302298__0__20170325_193000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 19:30:00","2017-03-25","19:30:00","19",5
"SM302298__0__20170325_194000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 19:40:00","2017-03-25","19:40:00","19",5
"SM302298__0__20170325_195000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 19:50:00","2017-03-25","19:50:00","19",5
"SM302298__0__20170325_200000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 20:00:00","2017-03-25","20:00:00","20",5
"SM302298__0__20170325_201000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 20:10:00","2017-03-25","20:10:00","20",5
"SM302298__0__20170325_202000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 20:20:00","2017-03-25","20:20:00","20",5
"SM302298__0__20170325_203000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 20:30:00","2017-03-25","20:30:00","20",5
"SM302298__0__20170325_204000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 20:40:00","2017-03-25","20:40:00","20",5
"SM302298__0__20170325_205000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 20:50:00","2017-03-25","20:50:00","20",5
"SM302298__0__20170325_210000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 21:00:00","2017-03-25","21:00:00","21",5
"SM302298__0__20170325_211000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 21:10:00","2017-03-25","21:10:00","21",5
"SM302298__0__20170325_212000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 21:20:00","2017-03-25","21:20:00","21",5
"SM302298__0__20170325_213000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 21:30:00","2017-03-25","21:30:00","21",5
"SM302298__0__20170325_214000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 21:40:00","2017-03-25","21:40:00","21",5
"SM302298__0__20170325_215000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 21:50:00","2017-03-25","21:50:00","21",5
"SM302298__0__20170325_220000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 22:00:00","2017-03-25","22:00:00","22",5
"SM302298__0__20170325_221000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 22:10:00","2017-03-25","22:10:00","22",5
"SM302298__0__20170325_222000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 22:20:00","2017-03-25","22:20:00","22",5
"SM302298__0__20170325_223000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 22:30:00","2017-03-25","22:30:00","22",5
"SM302298__0__20170325_224000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 22:40:00","2017-03-25","22:40:00","22",5
"SM302298__0__20170325_225000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 22:50:00","2017-03-25","22:50:00","22",5
"SM302298__0__20170325_230000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 23:00:00","2017-03-25","23:00:00","23",5
"SM302298__0__20170325_231000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 23:10:00","2017-03-25","23:10:00","23",5
"SM302298__0__20170325_232000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 23:20:00","2017-03-25","23:20:00","23",5
"SM302298__0__20170325_233000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 23:30:00","2017-03-25","23:30:00","23",5
"SM302298__0__20170325_234000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 23:40:00","2017-03-25","23:40:00","23",5
"SM302298__0__20170325_235000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-25 23:50:00","2017-03-25","23:50:00","23",5
"SM302298__0__20170326_000000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 00:00:00","2017-03-26","00:00:00","00",5
"SM302298__0__20170326_001000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 00:10:00","2017-03-26","00:10:00","00",5
"SM302298__0__20170326_002000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 00:20:00","2017-03-26","00:20:00","00",5
"SM302298__0__20170326_003000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 00:30:00","2017-03-26","00:30:00","00",5
"SM302298__0__20170326_004000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 00:40:00","2017-03-26","00:40:00","00",5
"SM302298__0__20170326_005000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 00:50:00","2017-03-26","00:50:00","00",5
"SM302298__0__20170326_010000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 01:00:00","2017-03-26","01:00:00","01",5
"SM302298__0__20170326_011000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 01:10:00","2017-03-26","01:10:00","01",5
"SM302298__0__20170326_012000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 01:20:00","2017-03-26","01:20:00","01",5
"SM302298__0__20170326_013000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 01:30:00","2017-03-26","01:30:00","01",5
"SM302298__0__20170326_014000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 01:40:00","2017-03-26","01:40:00","01",5
"SM302298__0__20170326_015000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 01:50:00","2017-03-26","01:50:00","01",5
"SM302298__0__20170326_020000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 02:00:00","2017-03-26","02:00:00","02",5
"SM302298__0__20170326_021000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 02:10:00","2017-03-26","02:10:00","02",5
"SM302298__0__20170326_022000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 02:20:00","2017-03-26","02:20:00","02",5
"SM302298__0__20170326_023000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 02:30:00","2017-03-26","02:30:00","02",5
"SM302298__0__20170326_024000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 02:40:00","2017-03-26","02:40:00","02",5
"SM302298__0__20170326_025000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 02:50:00","2017-03-26","02:50:00","02",5
"SM302298__0__20170326_030000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 03:00:00","2017-03-26","03:00:00","03",5
"SM302298__0__20170326_031000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 03:10:00","2017-03-26","03:10:00","03",5
"SM302298__0__20170326_032000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 03:20:00","2017-03-26","03:20:00","03",5
"SM302298__0__20170326_033000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 03:30:00","2017-03-26","03:30:00","03",5
"SM302298__0__20170326_034000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 03:40:00","2017-03-26","03:40:00","03",5
"SM302298__0__20170326_035000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 03:50:00","2017-03-26","03:50:00","03",5
"SM302298__0__20170326_040000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 04:00:00","2017-03-26","04:00:00","04",5
"SM302298__0__20170326_041000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 04:10:00","2017-03-26","04:10:00","04",5
"SM302298__0__20170326_042000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 04:20:00","2017-03-26","04:20:00","04",5
"SM302298__0__20170326_043000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 04:30:00","2017-03-26","04:30:00","04",5
"SM302298__0__20170326_044000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 04:40:00","2017-03-26","04:40:00","04",5
"SM302298__0__20170326_045000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 04:50:00","2017-03-26","04:50:00","04",5
"SM302298__0__20170326_050000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 05:00:00","2017-03-26","05:00:00","05",5
"SM302298__0__20170326_051000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 05:10:00","2017-03-26","05:10:00","05",5
"SM302298__0__20170326_052000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 05:20:00","2017-03-26","05:20:00","05",5
"SM302298__0__20170326_053000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 05:30:00","2017-03-26","05:30:00","05",5
"SM302298__0__20170326_054000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 05:40:00","2017-03-26","05:40:00","05",5
"SM302298__0__20170326_055000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 05:50:00","2017-03-26","05:50:00","05",5
"SM302298__0__20170326_060000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 06:00:00","2017-03-26","06:00:00","06",5
"SM302298__0__20170326_061000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 06:10:00","2017-03-26","06:10:00","06",5
"SM302298__0__20170326_062000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 06:20:00","2017-03-26","06:20:00","06",5
"SM302298__0__20170326_063000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 06:30:00","2017-03-26","06:30:00","06",5
"SM302298__0__20170326_064000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 06:40:00","2017-03-26","06:40:00","06",5
"SM302298__0__20170326_065000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 06:50:00","2017-03-26","06:50:00","06",5
"SM302298__0__20170326_070000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 07:00:00","2017-03-26","07:00:00","07",5
"SM302298__0__20170326_071000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 07:10:00","2017-03-26","07:10:00","07",5
"SM302298__0__20170326_072000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 07:20:00","2017-03-26","07:20:00","07",5
"SM302298__0__20170326_073000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 07:30:00","2017-03-26","07:30:00","07",5
"SM302298__0__20170326_074000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 07:40:00","2017-03-26","07:40:00","07",5
"SM302298__0__20170326_075000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 07:50:00","2017-03-26","07:50:00","07",5
"SM302298__0__20170326_080000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 08:00:00","2017-03-26","08:00:00","08",5
"SM302298__0__20170326_081000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 08:10:00","2017-03-26","08:10:00","08",5
"SM302298__0__20170326_082000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 08:20:00","2017-03-26","08:20:00","08",5
"SM302298__0__20170326_083000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 08:30:00","2017-03-26","08:30:00","08",5
